observation_id,vraie_espece,groupe_vrai,ensemble,taille,couvert
1004920346,21825,Rare,"[np.float64(21826.0), np.float64(21825.0)]",2,True
1003330348,20196,Commun,"[np.float64(20196.0), np.float64(20179.0), np.float64(20208.0), np.float64(20214.0)]",4,True
1012700350,17763,Rare,[np.float64(17763.0)],1,True
1017350350,3004,Commun,[np.float64(3004.0)],1,True
1008880351,12229,Commun,"[np.float64(12229.0), np.float64(12218.0), np.float64(12228.0), np.float64(12168.0)]",4,True
1003700352,36779,Commun,"[np.float64(36779.0), np.float64(36758.0), np.float64(36759.0)]",3,True
1008590352,13613,Rare,"[np.float64(31808.0), np.float64(31774.0)]",2,False
1015100355,50463,Rare,"[np.float64(50463.0), np.float64(49920.0), np.float64(50640.0), np.float64(50036.0), np.float64(50542.0), np.float64(50568.0), np.float64(50139.0)]",7,True
1004040356,36913,Commun,"[np.float64(36913.0), np.float64(36947.0)]",2,True
1017190356,55630,Rare,[np.float64(55630.0)],1,True
1004950356,44377,Commun,[np.float64(44377.0)],1,True
1017700358,38225,Rare,[np.float64(38225.0)],1,True
1017370359,37084,Commun,[np.float64(37084.0)],1,True
1017410362,18015,Rare,"[np.float64(18015.0), np.float64(42705.0)]",2,True
1015430364,41256,Commun,"[np.float64(41256.0), np.float64(41257.0)]",2,True
1011370365,41035,Commun,"[np.float64(41035.0), np.float64(40964.0), np.float64(41036.0)]",3,True
1002150367,10636,Rare,"[np.float64(10636.0), np.float64(10699.0)]",2,True
1004950367,22122,Commun,[np.float64(22122.0)],1,True
1004920367,27685,Rare,[np.float64(27685.0)],1,True
1003910368,15745,Rare,[np.float64(15745.0)],1,True
1007590371,10712,Commun,"[np.float64(10712.0), np.float64(10714.0)]",2,True
1004040371,49565,Commun,[np.float64(49565.0)],1,True
1011220373,53421,Rare,"[np.float64(53421.0), np.float64(53382.0), np.float64(53391.0), np.float64(53392.0)]",4,True
1002050374,23770,Commun,"[np.float64(23765.0), np.float64(23770.0), np.float64(23749.0), np.float64(23756.0)]",4,True
1008750375,41594,Rare,"[np.float64(41594.0), np.float64(53738.0)]",2,True
1016260376,17388,Rare,"[np.float64(17388.0), np.float64(44774.0), np.float64(20237.0), np.float64(44988.0), np.float64(20244.0), np.float64(28491.0)]",6,True
1001010376,17002,Commun,"[np.float64(17004.0), np.float64(17002.0)]",2,True
1009200377,2808,Rare,[np.float64(2808.0)],1,True
1015650379,51355,Rare,[np.float64(51355.0)],1,True
1016840381,11831,Rare,[np.float64(11831.0)],1,True
1010420381,14481,Commun,"[np.float64(14481.0), np.float64(14443.0), np.float64(14430.0)]",3,True
1006520381,13280,Rare,"[np.float64(13280.0), np.float64(13274.0)]",2,True
1001010382,1325,Rare,"[np.float64(1325.0), np.float64(1321.0)]",2,True
1005190383,29382,Rare,"[np.float64(29382.0), np.float64(29575.0)]",2,True
1019930384,39843,Commun,[np.float64(39843.0)],1,True
1017580385,32766,Rare,"[np.float64(32766.0), np.float64(32759.0), np.float64(32755.0), np.float64(32770.0)]",4,True
1017410385,15184,Rare,[np.float64(15184.0)],1,True
1005060387,29773,Rare,"[np.float64(29773.0), np.float64(29787.0)]",2,True
1011590387,54437,Rare,[np.float64(54437.0)],1,True
1016130389,2808,Rare,"[np.float64(2808.0), np.float64(2798.0)]",2,True
1000850393,52882,Commun,"[np.float64(52882.0), np.float64(39843.0)]",2,True
1003860394,10774,Commun,[np.float64(10774.0)],1,True
1004920394,23891,Rare,[np.float64(23891.0)],1,True
1011480394,54386,Rare,"[np.float64(54386.0), np.float64(54375.0)]",2,True
1004040396,3007,Commun,"[np.float64(3007.0), np.float64(15754.0)]",2,True
1017370397,37102,Commun,"[np.float64(37102.0), np.float64(37115.0), np.float64(37105.0), np.float64(37094.0), np.float64(26497.0), np.float64(26495.0)]",6,True
1017580397,8242,Rare,"[np.float64(8242.0), np.float64(8272.0)]",2,True
1010420397,417,Rare,"[np.float64(417.0), np.float64(373.0), np.float64(455.0), np.float64(22122.0), np.float64(426.0), np.float64(458.0), np.float64(42478.0), np.float64(409.0)]",8,True
1012720398,48736,Rare,[np.float64(48736.0)],1,True
1019290399,657,Commun,[np.float64(657.0)],1,True
1013240399,3007,Commun,"[np.float64(3007.0), np.float64(35844.0)]",2,True
1008240400,15995,Commun,"[np.float64(15995.0), np.float64(2838.0), np.float64(56610.0)]",3,True
1012650402,39725,Rare,"[np.float64(39725.0), np.float64(39724.0)]",2,True
1004520403,3845,Commun,"[np.float64(30835.0), np.float64(34535.0), np.float64(16728.0), np.float64(3845.0)]",4,True
1012620405,32224,Rare,[np.float64(32224.0)],1,True
1004450409,25802,Rare,"[np.float64(25802.0), np.float64(6940.0)]",2,True
1003880410,1982,Commun,[np.float64(1982.0)],1,True
1017580412,54817,Rare,[np.float64(54817.0)],1,True
1007960413,3668,Commun,"[np.float64(11058.0), np.float64(3668.0), np.float64(54263.0), np.float64(11064.0), np.float64(11070.0)]",5,True
1003880417,55679,Commun,[np.float64(55679.0)],1,True
1003960419,41256,Commun,[np.float64(41256.0)],1,True
1009760419,43355,Commun,"[np.float64(43355.0), np.float64(43291.0), np.float64(43299.0)]",3,True
1016340421,50911,Rare,"[np.float64(50911.0), np.float64(50931.0), np.float64(50910.0), np.float64(9446.0), np.float64(40717.0)]",5,True
1007450421,48736,Rare,[np.float64(48736.0)],1,True
1002850422,13160,Rare,"[np.float64(13160.0), np.float64(22409.0), np.float64(21959.0), np.float64(53497.0), np.float64(53507.0), np.float64(45850.0), np.float64(38716.0), np.float64(11060.0), np.float64(49554.0), np.float64(3668.0), np.float64(47275.0)]",11,True
1019400423,11787,Rare,"[np.float64(11787.0), np.float64(49060.0)]",2,True
1004920423,1558,Rare,"[np.float64(1558.0), np.float64(1562.0), np.float64(1559.0)]",3,True
1012140424,56047,Rare,"[np.float64(56047.0), np.float64(56058.0)]",2,True
1004920425,31646,Rare,"[np.float64(31646.0), np.float64(31711.0)]",2,True
1003880426,33857,Rare,[np.float64(33857.0)],1,True
1017580426,4737,Rare,[np.float64(4737.0)],1,True
1019400428,23469,Rare,[np.float64(23469.0)],1,True
1001010433,43544,Rare,[np.float64(43544.0)],1,True
1020050434,42013,Rare,[np.float64(42013.0)],1,True
1002810436,47726,Rare,"[np.float64(47726.0), np.float64(49112.0), np.float64(47738.0), np.float64(31598.0), np.float64(47742.0), np.float64(15995.0)]",6,True
1004920436,47201,Commun,[np.float64(47201.0)],1,True
1003330436,26329,Rare,"[np.float64(32783.0), np.float64(26329.0)]",2,True
1013240439,36934,Rare,[np.float64(36934.0)],1,True
1012620439,14190,Rare,"[np.float64(14190.0), np.float64(44438.0), np.float64(14224.0), np.float64(46889.0)]",4,True
1008880440,56212,Commun,[np.float64(56212.0)],1,True
1003860440,10588,Commun,[np.float64(10588.0)],1,True
1007590441,35987,Commun,[np.float64(35987.0)],1,True
1003860441,13271,Commun,"[np.float64(13271.0), np.float64(13272.0)]",2,True
1018880442,48386,Rare,[np.float64(48386.0)],1,True
1012620444,22954,Rare,"[np.float64(22954.0), np.float64(22953.0)]",2,True
1004950449,38426,Commun,[np.float64(38426.0)],1,True
1004040452,3007,Commun,[np.float64(3007.0)],1,True
1016260452,32770,Commun,"[np.float64(32770.0), np.float64(32755.0), np.float64(32752.0), np.float64(32756.0)]",4,True
1009610455,39665,Rare,"[np.float64(39662.0), np.float64(39667.0)]",2,False
1004590455,38777,Rare,[np.float64(38777.0)],1,True
1004590456,40571,Rare,[np.float64(40571.0)],1,True
1004920458,38535,Rare,[np.float64(38535.0)],1,True
1005990458,54765,Commun,"[np.float64(54744.0), np.float64(54698.0), np.float64(54765.0)]",3,True
1003880458,54765,Commun,"[np.float64(54765.0), np.float64(54744.0), np.float64(54699.0), np.float64(54768.0)]",4,True
1009580458,31489,Commun,"[np.float64(31489.0), np.float64(31488.0), np.float64(13632.0)]",3,True
1012140458,37148,Rare,"[np.float64(28748.0), np.float64(28681.0), np.float64(28671.0)]",3,False
1002810459,8729,Rare,"[np.float64(8729.0), np.float64(19775.0)]",2,True
1018000459,29699,Rare,[np.float64(29699.0)],1,True
1020050460,41010,Rare,"[np.float64(41018.0), np.float64(41010.0), np.float64(41019.0), np.float64(40986.0), np.float64(41035.0)]",5,True
1002470460,18662,Rare,"[np.float64(18662.0), np.float64(18663.0)]",2,True
1013200465,3290,Commun,[np.float64(3266.0)],1,False
1012620466,5149,Rare,"[np.float64(5149.0), np.float64(5245.0)]",2,True
1004450466,33820,Rare,[np.float64(33820.0)],1,True
1003860466,36075,Commun,"[np.float64(36075.0), np.float64(36082.0)]",2,True
1016270466,14463,Rare,"[np.float64(14463.0), np.float64(14481.0), np.float64(12779.0)]",3,True
1017760467,40231,Rare,[np.float64(40231.0)],1,True
1004920470,7443,Commun,"[np.float64(7443.0), np.float64(7444.0)]",2,True
1019290470,36705,Rare,"[np.float64(36705.0), np.float64(36703.0)]",2,True
1004450471,33814,Rare,"[np.float64(33814.0), np.float64(33815.0)]",2,True
1012720471,7294,Rare,[np.float64(7294.0)],1,True
1000980471,22943,Commun,"[np.float64(22943.0), np.float64(22944.0)]",2,True
1008280472,46330,Rare,"[np.float64(46330.0), np.float64(46391.0), np.float64(46374.0), np.float64(34985.0)]",4,True
1004920472,30583,Commun,"[np.float64(30577.0), np.float64(30583.0), np.float64(30573.0)]",3,True
1014820473,29672,Rare,[np.float64(29672.0)],1,True
1009610473,47678,Rare,"[np.float64(47678.0), np.float64(55298.0)]",2,True
1018440473,54214,Rare,[np.float64(54214.0)],1,True
1009580475,32744,Rare,"[np.float64(32744.0), np.float64(32769.0)]",2,True
1007590476,30619,Commun,[np.float64(30619.0)],1,True
1009530476,17237,Rare,"[np.float64(17237.0), np.float64(17306.0)]",2,True
1004920477,8689,Commun,"[np.float64(8689.0), np.float64(8693.0)]",2,True
1017110478,13542,Commun,[np.float64(13542.0)],1,True
1002710479,47720,Rare,"[np.float64(47720.0), np.float64(29171.0)]",2,True
1009750479,29473,Commun,"[np.float64(29473.0), np.float64(32755.0), np.float64(32770.0), np.float64(32764.0)]",4,True
1008100480,9846,Rare,"[np.float64(9846.0), np.float64(9833.0), np.float64(9455.0)]",3,True
1014450481,11704,Rare,"[np.float64(11706.0), np.float64(11704.0), np.float64(40717.0), np.float64(27452.0), np.float64(14329.0), np.float64(11705.0), np.float64(14306.0), np.float64(25793.0)]",8,True
1003880481,1692,Commun,"[np.float64(1692.0), np.float64(1691.0)]",2,True
1003610482,28568,Rare,"[np.float64(28567.0), np.float64(28568.0), np.float64(28552.0)]",3,True
1001750482,15268,Commun,[np.float64(15268.0)],1,True
1019290482,5552,Rare,"[np.float64(5552.0), np.float64(5550.0)]",2,True
1012910483,56327,Rare,"[np.float64(56327.0), np.float64(56299.0), np.float64(29689.0), np.float64(56321.0)]",4,True
1012610487,20209,Rare,"[np.float64(20209.0), np.float64(20193.0)]",2,True
1003860487,56288,Rare,[np.float64(56288.0)],1,True
1019680487,23423,Rare,"[np.float64(23423.0), np.float64(23403.0)]",2,True
1008950488,23889,Commun,[np.float64(23889.0)],1,True
1018180489,40239,Rare,"[np.float64(40235.0), np.float64(40239.0), np.float64(40212.0)]",3,True
1004040490,1991,Rare,[np.float64(1991.0)],1,True
1004920490,44439,Rare,"[np.float64(44421.0), np.float64(44439.0), np.float64(44468.0), np.float64(44335.0)]",4,True
1014180490,46919,Rare,[np.float64(46919.0)],1,True
1007590490,7764,Rare,[np.float64(7764.0)],1,True
1003860490,55043,Rare,[np.float64(55043.0)],1,True
1012620491,28475,Rare,"[np.float64(28475.0), np.float64(28467.0), np.float64(48766.0), np.float64(28491.0)]",4,True
1008100491,20208,Rare,"[np.float64(20208.0), np.float64(20196.0)]",2,True
1012910495,7443,Commun,[np.float64(7443.0)],1,True
1019290497,27379,Rare,[np.float64(27379.0)],1,True
1002710500,2742,Rare,"[np.float64(2751.0), np.float64(2742.0), np.float64(2744.0), np.float64(2750.0)]",4,True
1012620501,30967,Rare,"[np.float64(30967.0), np.float64(30990.0), np.float64(30988.0)]",3,True
1001760501,29468,Rare,"[np.float64(29468.0), np.float64(15416.0)]",2,True
1003950504,44377,Commun,"[np.float64(44377.0), np.float64(44469.0), np.float64(44431.0)]",3,True
1006420504,30991,Rare,[np.float64(30991.0)],1,True
1003560505,29479,Commun,[np.float64(29479.0)],1,True
1012700505,22892,Rare,"[np.float64(22892.0), np.float64(22906.0), np.float64(22891.0), np.float64(22889.0), np.float64(22883.0), np.float64(22898.0)]",6,True
1004920505,44377,Commun,[np.float64(44377.0)],1,True
1012620510,41019,Rare,"[np.float64(41019.0), np.float64(41018.0), np.float64(40986.0), np.float64(40963.0), np.float64(41035.0)]",5,True
1010420511,52515,Commun,"[np.float64(52515.0), np.float64(52510.0)]",2,True
1003860511,37102,Commun,[np.float64(37102.0)],1,True
1004920511,37480,Rare,[np.float64(37480.0)],1,True
1003560512,47275,Commun,"[np.float64(47278.0), np.float64(47275.0), np.float64(14224.0), np.float64(14190.0), np.float64(25116.0), np.float64(45773.0), np.float64(6853.0), np.float64(56224.0), np.float64(4147.0), np.float64(14207.0), np.float64(13870.0), np.float64(56212.0), np.float64(56247.0)]",13,True
1019670512,37456,Rare,[np.float64(37456.0)],1,True
1008750514,38387,Commun,[np.float64(38387.0)],1,True
1005150514,45769,Rare,[np.float64(45769.0)],1,True
1003560516,495,Commun,"[np.float64(495.0), np.float64(498.0), np.float64(512.0)]",3,True
1002810516,10102,Commun,[np.float64(10102.0)],1,True
1004920516,17002,Commun,[np.float64(17002.0)],1,True
1017410517,3284,Rare,"[np.float64(3284.0), np.float64(3293.0), np.float64(3290.0)]",3,True
1003560517,22990,Commun,[np.float64(22990.0)],1,True
1005270518,43318,Commun,[np.float64(43318.0)],1,True
1011480519,23640,Rare,"[np.float64(23640.0), np.float64(23722.0), np.float64(23709.0), np.float64(23705.0), np.float64(23694.0)]",5,True
1004920519,36500,Rare,[np.float64(36500.0)],1,True
1016260521,32727,Rare,"[np.float64(32727.0), np.float64(43355.0)]",2,True
1002710522,15784,Rare,"[np.float64(15784.0), np.float64(15780.0), np.float64(15790.0), np.float64(15788.0)]",4,True
1008710523,21816,Commun,"[np.float64(21816.0), np.float64(21810.0)]",2,True
1004920524,27130,Rare,"[np.float64(27130.0), np.float64(27134.0)]",2,True
1003860526,37094,Commun,"[np.float64(37094.0), np.float64(37105.0)]",2,True
1012720526,55568,Rare,[np.float64(55568.0)],1,True
1008710527,27666,Commun,[np.float64(27666.0)],1,True
1019250527,56108,Rare,[np.float64(56108.0)],1,True
1013470528,46026,Rare,"[np.float64(46026.0), np.float64(46065.0), np.float64(46086.0), np.float64(46055.0)]",4,True
1004590528,1991,Rare,"[np.float64(2023.0), np.float64(1991.0), np.float64(1987.0), np.float64(2134.0), np.float64(2113.0), np.float64(2124.0)]",6,True
1011670528,36800,Rare,"[np.float64(36800.0), np.float64(36808.0)]",2,True
1014260531,42951,Rare,[np.float64(42951.0)],1,True
1003860532,38048,Commun,[np.float64(38048.0)],1,True
1004950534,42155,Commun,"[np.float64(42155.0), np.float64(42186.0)]",2,True
1016960536,36779,Commun,"[np.float64(36757.0), np.float64(36779.0)]",2,True
1004120536,10588,Commun,[np.float64(15081.0)],1,False
1008770536,14215,Rare,"[np.float64(14215.0), np.float64(14224.0)]",2,True
1006560538,1692,Commun,"[np.float64(1692.0), np.float64(1680.0), np.float64(1691.0)]",3,True
1012620538,30769,Rare,"[np.float64(30769.0), np.float64(30713.0), np.float64(21041.0)]",3,True
1012470540,44591,Rare,[np.float64(44591.0)],1,True
1012610541,25775,Commun,[np.float64(25775.0)],1,True
1016960542,5087,Rare,"[np.float64(5087.0), np.float64(5093.0), np.float64(5084.0), np.float64(54347.0)]",4,True
1015570542,46781,Rare,"[np.float64(46781.0), np.float64(46789.0), np.float64(46787.0), np.float64(46757.0), np.float64(46788.0), np.float64(51148.0), np.float64(46791.0)]",7,True
1018880543,23673,Rare,"[np.float64(23673.0), np.float64(23683.0), np.float64(23694.0), np.float64(23661.0), np.float64(49424.0)]",5,True
1018020543,9085,Rare,"[np.float64(9085.0), np.float64(9062.0), np.float64(9066.0)]",3,True
1012720544,23073,Rare,"[np.float64(23073.0), np.float64(22989.0), np.float64(22996.0), np.float64(23063.0), np.float64(23062.0), np.float64(23064.0)]",6,True
1014990547,21629,Rare,"[np.float64(21629.0), np.float64(21623.0), np.float64(21630.0)]",3,True
1017230548,27685,Rare,[np.float64(27685.0)],1,True
1012610549,23317,Rare,"[np.float64(23317.0), np.float64(23316.0)]",2,True
1016260550,44377,Commun,"[np.float64(44377.0), np.float64(43355.0), np.float64(46884.0)]",3,True
1009400550,46221,Rare,[np.float64(46221.0)],1,True
1012620551,44861,Rare,"[np.float64(44861.0), np.float64(44862.0), np.float64(44859.0), np.float64(29937.0)]",4,True
1003910551,28163,Rare,[np.float64(28163.0)],1,True
1012700552,56127,Rare,"[np.float64(56127.0), np.float64(56123.0), np.float64(25965.0)]",3,True
1007850554,3805,Commun,[np.float64(3805.0)],1,True
1008880555,26542,Commun,[np.float64(26542.0)],1,True
1003730555,373,Commun,"[np.float64(409.0), np.float64(373.0)]",2,True
1001750555,52515,Commun,"[np.float64(52515.0), np.float64(52510.0)]",2,True
1017760556,30409,Rare,[np.float64(30409.0)],1,True
1004900556,376,Rare,"[np.float64(376.0), np.float64(425.0), np.float64(373.0), np.float64(426.0)]",4,True
1019250557,3182,Rare,[np.float64(3182.0)],1,True
1004120558,15590,Rare,[np.float64(15590.0)],1,True
1012610558,493,Rare,[np.float64(493.0)],1,True
1012140559,10102,Commun,"[np.float64(10102.0), np.float64(10097.0), np.float64(44377.0), np.float64(1251.0), np.float64(21816.0)]",5,True
1003720560,35162,Commun,[np.float64(29963.0)],1,False
1003910560,47401,Commun,[np.float64(47401.0)],1,True
1005270560,36646,Commun,[np.float64(36646.0)],1,True
1005270561,42274,Rare,"[np.float64(42274.0), np.float64(42270.0)]",2,True
1002930563,19566,Rare,"[np.float64(19566.0), np.float64(19557.0), np.float64(19554.0)]",3,True
1012910563,56123,Commun,"[np.float64(56123.0), np.float64(56127.0), np.float64(56084.0)]",3,True
1004120563,1692,Commun,"[np.float64(1692.0), np.float64(1691.0), np.float64(1680.0)]",3,True
1005270564,43318,Commun,"[np.float64(43318.0), np.float64(43320.0)]",2,True
1010420567,5283,Commun,[np.float64(5283.0)],1,True
1002930568,36932,Rare,"[np.float64(36932.0), np.float64(36966.0), np.float64(36947.0), np.float64(36913.0)]",4,True
1018710568,46020,Rare,"[np.float64(46008.0), np.float64(45996.0), np.float64(45993.0), np.float64(46020.0), np.float64(46016.0), np.float64(46053.0), np.float64(46091.0)]",7,True
1012610570,25346,Commun,"[np.float64(25346.0), np.float64(25344.0)]",2,True
1009580571,29485,Commun,"[np.float64(29485.0), np.float64(29481.0), np.float64(29482.0)]",3,True
1004920572,56224,Commun,"[np.float64(56224.0), np.float64(56217.0)]",2,True
1000990574,22943,Commun,"[np.float64(22943.0), np.float64(22944.0)]",2,True
1004120574,27028,Commun,[np.float64(27028.0)],1,True
1017510574,37105,Commun,"[np.float64(37105.0), np.float64(37102.0), np.float64(37114.0), np.float64(37096.0), np.float64(37094.0), np.float64(15768.0)]",6,True
1012470576,41463,Rare,"[np.float64(41463.0), np.float64(41472.0), np.float64(41498.0), np.float64(41518.0)]",4,True
1017410576,6255,Rare,[np.float64(6255.0)],1,True
1003950577,13542,Commun,[np.float64(13542.0)],1,True
1003910578,21041,Commun,[np.float64(21041.0)],1,True
